FoodID;FoodName;EnglishFoodName;FoodGroupID;FoodGroupName;FoodSubGroup;FoodSubSubGroup;203;204;205;208;291;601;255;269;810;301;304;305;306;307;303;309;312;315;317;606;645;646;617;618;619;620;629;621;319;321;339;401;404;405;406;410;415;417;418;3000;4000;4001;501;502;503;504;505;506;508;512;510
13050;Pomme, pulpe, crue;Apple, pulp;1;Fruits et légumes;fruits;fruits crus;0.27;0.13;10.7;0;1.3;0;86.7;10.1;0;5;4;11;90;0;0.07;0.05;0.031;0.038;0.15;0.021;0.005;0.037;0;0;0;0;0;0;0;17;0;4;0.019;0.028;0.091;0.071;0.037;0;0;0.1;0.05;0.6;0.001;0.006;0.006;0.013;0.012;0.001;0.006;0.005;0.012
13054;Carambole;Carambola, raw;1;Fruits et légumes;fruits;fruits crus;1.15;0.32;3.9;0;2.8;0;91.4;3.9;0;3;10;12;133;2;0.08;0.12;0.14;0.037;0;0.019;0.03;0.18;0;0;0;0;0;0;0;25;0;34.4;0.014;0.016;0.37;0.39;0.017;12;0;0.4;0.15;0;0.008;0.044;0.044;0.077;0.077;0.021;0.037;0.008;0.05
13061;Feijoa;Feijoa;1;Fruits et légumes;fruits;fruits crus;0.71;0.42;8.2;0;6.4;0;83.3;8.2;0;17;9;19;172;3;0.14;0.06;0.036;0.084;0;0.1;0.056;0.14;0.056;0.11;0.029;0;0;0;0;2;0;32.9;0.006;0.018;0.3;0.23;0.067;23;0;0;0.16;3.5;0.007;0.019;0.019;0.028;0.038;0.007;0.019;0.009;0.019
13063;Figue de barbarie;Prickly pear;1;Fruits et légumes;fruits;fruits crus;0.37;0.31;6;0;4.45;0;88.4;1.02;0;118;77;17.5;175;4.5;0.25;0.14;0.019;0.58;0;0.01;0.01;0.04;0;0;0;0;0;0;0;60;0;12.5;0.011;0.046;0.38;0;0.079;8;0;1.5;0.01;2.9;;;;;;;;;
13066;Kaki;Persimmon;1;Fruits et légumes;fruits;fruits crus;0.88;0.3;14.3;68.6;3.4;0;81.8;13.9;0.35;6.9;7.2;13;160;5;0.06;0.05;0.03;0.13;20;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;180;0.25;3.41;0.015;0.01;0.1;0.14;0.01;22.1;0;20;0.12;0.8;0.01;0.03;0.025;0.042;0.033;0.005;0.026;0.012;0.03
13067;Citron vert;Lime;1;Fruits et légumes;fruits;fruits crus;1.13;0.3;3.14;40.2;4.3;0;86.3;2.1;0.35;57;14;24;190;6;0.2;0.15;0.08;0.09;20;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;12.4;0;29.3;0.015;0.023;0.25;0.23;0.018;36.5;0;20;0.45;0.8;0.003;;;;0.014;0.002;;;
13071;Mure noire, crue;Black mulberry;1;Fruits et légumes;fruits;fruits crus;1.44;0.39;8.1;0;1.7;0;87.7;8.1;0;39;18;38;194;10;1.85;0.12;0.06;1.1;0;0.027;0.041;0.21;0;0;0;0;0;0;0;9;0;36.4;0.029;0.1;0.62;0.26;0.05;6;0;0.4;0.87;7.8;;;;;;;;;
13080;Tamarin, cru;Tamarind, mature fruit, pulp;1;Fruits et légumes;fruits;fruits crus;2.65;0.6;57.4;0;5.1;0;31.4;38.8;0;74;92;113;628;28;2.8;0.1;0.086;0;0;0.24;0.17;0.056;0.16;0.052;0;0;0;0;0;18;0;3.5;0.43;0.15;1.94;0.14;0.066;14;0;0;0.1;2.8;0.018;;;;0.139;0.014;;;
13083;Goyave;Guava;1;Fruits et légumes;fruits;fruits crus;1.59;0.73;9.02;0;5.15;0;83.5;8.92;0.1;14;16;40;308;2;0.26;0.21;0.23;0.15;0.5;0.21;0.067;0.31;0.043;0.15;0.059;0;0;0;0;374;0;228;0.052;0.04;1.08;0.45;0.094;49;0;0.71;0.73;2.6;0.022;0.096;0.093;0.171;0.072;0.016;0.006;0.022;0.087
13085;Pomme canada, pulpe, crue;Apple, var. Canada;1;Fruits et légumes;fruits;fruits crus;0.4;0.1;11.6;0;1.6;0;84.4;11;0;3.59;3.76;8.61;154;3.69;0.14;0.09;0.035;0.03;0.045;0;0;0;0;0;0;0;0;0;0;0;0;4;0.03;0.02;0.1;0;0.06;1;0;1.12;0.27;0;;;;;;;;;
13100;Prune, crue;Plum;1;Fruits et légumes;fruits;fruits crus;0.66;0.29;9.92;0;1.5;0;87;9.92;0;7.29;6;17.8;149;3;0.16;0.096;0.06;0.076;0.11;0.038;0.076;0.1;0.017;0.07;0.035;0;0;0;0;190;0;7.25;0.024;0.026;0.41;0.14;0.037;4;0;0.4;0.33;6.4;0.009;0.01;0.014;0.015;0.016;0.008;0.014;0.009;0.016
13107;Poire, pulpe, crue;Pear, peeled;1;Fruits et légumes;fruits;fruits crus;0.3;0.1;10.4;0;2.47;0.02;85.1;10.4;0;11;7;13;150;3;0.2;0.1;0.06;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0.2;0.03;0.2;0.07;0.02;2;0;1;0;0;0.002;0.011;0.011;0.019;0.017;0.002;0.011;0.002;0.017
13112;Raisin, cru;Grape;1;Fruits et légumes;fruits;fruits crus;0.72;0.16;15.7;0;0.9;0;80.5;15.5;0;10;7;20;191;2;0.36;0.07;0.13;0.071;0.8;0.054;0.007;0.048;0;0;0;0;0;0;0;39;0;3.2;0.069;0.07;0.19;0.05;0.086;2;0;0.75;0.19;14.6;0.003;0.017;0.005;0.013;0.014;0.021;0.013;0.023;0.017
13113;Canneberge ou cranberry, crue;Cranberry, raw;1;Fruits et légumes;fruits;fruits crus;0.75;0.13;7.6;0;5.13;0;86.8;4.04;0;11;6;13.5;98.8;8;0.44;0.1;0.061;0.36;0;0.011;0.018;0.055;0;0;0;0;0;0;0;36;0;13.7;0.012;0.018;0.3;0.3;0.057;1;0;0.15;1.2;5.1;0.003;0.028;0.033;0.053;0.039;0.003;0.036;0.018;0.045
13122;Pomme granny smith, pulpe et peau, crue;Apple, var Granny Smith;1;Fruits et légumes;fruits;fruits crus;0.5;0.5;10.7;51.5;2.8;0;85.8;10.1;0.35;3.2;2.8;7.6;110;5;0.06;0.05;0.04;0.02;20;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;11.6;0;2.31;0.015;0.01;0.1;0.07;0.03;5.76;0;20;0.08;0.8;;;;;;;;;
13125;Citron, zeste;Lemon zest;1;Fruits et légumes;fruits;fruits crus;1.38;0.3;5.4;0;10.6;0;81.6;4.17;0;134;15;12;160;6;0.9;0.25;0.092;0;7;0.042;0.012;0.096;0.011;0.067;0.028;0;0;0;0;7;0;129;0.06;0.08;0.4;0.32;0.17;13;0;0;0.25;0;;;;;;;;;
13126;Sureau, baie, crue;Elderberry, berries;1;Fruits et légumes;fruits;fruits crus;0.64;0.5;11.4;0;7;0;79.8;0;0;42.7;18.5;47.4;301;7;1.25;0.16;0.062;0;0.6;0.028;0.055;0.27;0.029;0.15;0.12;0;0;0;0;0;0;32.5;0.07;0.06;1.1;0.14;0.21;9;0;2.5;1;0;0.013;0.027;0.027;0.06;0.026;0.014;0.04;0.015;0.033
13134;Salade de fruits;Fruit salad;1;Fruits et légumes;fruits;fruits crus;0.5;0.15;11.4;0;1.23;0.03;78;11.2;0;14.5;16.4;16.7;203;0.81;0.29;0.094;0.071;0.34;4.9;0;0.014;0.061;0;0;0;0;0;0;0;35;0;20;0.043;0.032;0.32;0.15;0.17;20.2;0;1.18;0.37;0;;;;;;;;;
13148;Nectarine ou brugnon, jaune, pulpe et peau, crue;Nectarine, yellow;1;Fruits et légumes;fruits;fruits crus;0.69;0.5;11.3;51.3;0.6;0;86.6;8.8;0.35;4.8;8;19;220;5;0.13;0.11;0.06;0.05;20;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;144;0;3.38;0.015;0.01;0.56;0.22;0.01;8.4;0;20;0.08;0.8;0.005;0.009;0.009;0.014;0.016;0.006;0.021;0.008;0.013
13149;Nectarine ou brugnon, blanche, pulpe et peau, crue;Nectarine, white;1;Fruits et légumes;fruits;fruits crus;0.81;0.5;11.4;51.8;0.5;0;86.5;8.9;0.35;5;8.1;18;210;5;0.13;0.1;0.07;0.06;20;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;5;0;3.01;0.015;0.02;0.1;0.22;0.01;11.9;0;20;1.04;0.8;0.005;0.009;0.009;0.014;0.016;0.006;0.021;0.008;0.013
13188;Poire conférence, crue;Pear, conference;1;Fruits et légumes;fruits;fruits crus;0.5;0.5;11.4;53.1;3.1;0;85.3;9.4;0.35;3.9;5.3;9.3;99;5;0.09;0.07;0.05;0.02;20;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;19.3;0;1.39;0.015;0.01;0.1;0.065;0.01;12.6;0;20;0.08;0.8;0.002;0.011;0.011;0.019;0.017;0.002;0.011;0.002;0.017
13189;Poire williams, crue;Pear, williams;1;Fruits et légumes;fruits;fruits crus;0.5;0.5;11.5;54.1;3.1;0;84.7;9.4;0.35;6.1;5.3;9.8;120;5;0.07;0.09;0.05;0.02;20;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;5;0;2.57;0.015;0.01;0.1;0.06;0.01;18.4;0;20;0.08;0.8;0.002;0.011;0.011;0.019;0.017;0.002;0.011;0.002;0.017
13190;Pomme chantecler, pulpe, crue;Apple, var. Chantecler;1;Fruits et légumes;fruits;fruits crus;0.5;0.5;11.2;51.8;1.9;0;86.4;10.8;0.35;4;3.6;10;120;5;0.06;0.05;0.04;0.03;20;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;54.6;0;2.85;0.015;0.01;0.1;0.078;0.039;5;0;20;0.08;0.8;0.001;0.006;0.006;0.013;0.012;0.001;0.006;0.005;0.012
13191;Pomme gala, pulpe, crue;Apple, var. Gala;1;Fruits et légumes;fruits;fruits crus;0.5;0.5;11.9;54.5;1.9;0;85.5;11.1;0.35;3.6;3;7.8;91;5;0.06;0.05;0.03;0.02;20;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;11.6;0;1.33;0.02;0.01;0.1;0.1;0.035;6.98;0;20;0.08;0.8;;;;;;;;;
13192;Pomme pink lady, pulpe, crue;Apple, var. pink lady;1;Fruits et légumes;fruits;fruits crus;0.5;0.5;12.8;60.1;2.9;0;83.6;12.3;0.35;2.8;3;7.5;110;5;0.07;0.05;0.03;0.02;20;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;32.3;0;2.13;0.015;0.01;0.1;0.093;0.058;5;0;20;0.08;0.8;0.001;0.006;0.006;0.013;0.012;0.001;0.006;0.005;0.012
13193;Pêche blanche, crue;White peach;1;Fruits et légumes;fruits;fruits crus;0.69;0.5;9.48;47.2;2.1;0;87.6;8.7;0.35;4.1;7.1;18;180;5;0.11;0.11;0.06;0.05;20;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;5;0;3.85;0.015;0.01;0.2;0.18;0.01;7.92;0;20;0.19;0.8;0.01;0.016;0.017;0.027;0.03;0.01;0.019;0.013;0.022
13195;Pêche jaune, crue;Yellow peach;1;Fruits et légumes;fruits;fruits crus;0.69;0.5;9.8;46.3;1;0;87.8;7.6;0.35;4.2;6.7;17;190;5;0.11;0.09;0.06;0.04;20;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;130;0;3.43;0.015;0.01;0.31;0.16;0.015;12;0;20;0.5;0.8;0.01;0.016;0.017;0.027;0.03;0.01;0.019;0.013;0.022
13549;Kumquat;Kumquat;1;Fruits et légumes;fruits;fruits crus;1.57;1.18;9.6;0;5.45;0;81.9;9.36;0;65.5;17.5;19;158;8;0.67;0.13;0.095;0.14;0;0.17;0.27;0.3;0.27;0.21;0.081;0;0;0;0;0;0;45;0.037;0.09;0.43;0.21;0.036;17;0;0;0.15;0;;;;;;;;;
13614;Pamplemousse chinois, cru;Pummelo;1;Fruits et légumes;fruits;fruits crus;0.76;0.04;8.62;0;1;0;89.1;0;0;4;6;17;216;1;0.11;0.08;0.048;0.017;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0.034;0.027;0.22;0;0.036;0;0;0;0;0;0.009;0.015;0.009;0.017;0.022;0.008;0.053;0.009;0.017
13620;Pomme golden, pulpe et peau, crue;Apple, var. Golden;1;Fruits et légumes;fruits;fruits crus;0.5;0.5;12.8;57.1;1.4;0;85.1;11.5;0.35;4;3.8;10;130;5;0.07;0.07;0.04;0.03;20;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;56;0.25;0.5;0.015;0.01;0.1;0.096;0.046;5;0;20;0.08;0.8;0.001;0.006;0.006;0.014;0.013;0.001;0.007;0.005;0.013
13997;Fruits rouges, crus (framboises, fraises, groseilles, cassis);Red berries (raspberries, strawberries, red currants, black currants) , raw;1;Fruits et légumes;fruits;fruits crus;1.11;0.31;7.88;0;5.3;0;84.5;7.4;0.013;40;16.9;32.6;225;3;1;0.22;0.088;0.42;0.35;0;0.054;0;0;0;0;0;0;0;0;49.5;0;87;0.031;0.084;0.38;0.21;0.064;37.6;0;1.15;0.67;0;;;;;;;;;
13038;Compote de pomme;Apple compote;1;Fruits et légumes;fruits;compotes et assimilés;0.23;0.21;24.4;102;1.53;0;72.9;20.7;1.25;4.44;5.09;6;104;0;0.11;0.025;0.043;0.027;10;0.017;0.0074;0.051;0.0074;0.039;0.0092;0;0.00002;0.00002;0;3;0;14.5;0.017;0.022;0.072;0.044;0.027;1;0;0.2;0.18;0.6;;;;;;;;;
13048;Rhubarbe, tige, cuite, sucrée;Rhubarb, stalk, cooked, with sugar;1;Fruits et légumes;fruits;compotes et assimilés;0.39;0.05;29.2;0;2;0;67.8;28.7;0;145;12;8;96;1;0.21;0.08;0.027;0.073;0;0.014;0.01;0.025;0;0;0;0;0;0;0;44;0;3.3;0.018;0.023;0.2;0.05;0.02;5;0;0.3;0.19;21.1;;;;;;;;;
13108;Compote, tout fruit;Fruits compote;1;Fruits et légumes;fruits;compotes et assimilés;0.5;0.092;23.9;102;2;0;73.1;23.1;0;18;5.8;13;150;5;0.13;0.07;0.05;0.04;20;0.068;0.005;0;0;0;0;0;0;0;0;82.7;0.25;42;0.015;0.01;0.15;0.12;0.025;13.6;0;0.1;0.87;1.52;;;;;;;;;
13109;Compote, tout fruit, allégée en sucres;Fruits compote, miscellaneous, reduced sugar;1;Fruits et légumes;fruits;compotes et assimilés;0.5;0.08;15.3;66;1.6;0;82.9;14.6;0.23;6.2;5.5;11;140;5;0.14;0.05;0.04;0.08;20;0.037;0.016;0.012;0.013;0.0098;0.0018;0;0.000056;0.000075;0;99.3;0.25;11.5;0.015;0.01;0.1;0.095;0.027;9.03;0;0.1;0.53;0.8;;;;;;;;;
13151;Compote de pomme, allégée en sucres;Apple compote, light;1;Fruits et légumes;fruits;compotes et assimilés;0.5;0.08;15.1;65.1;1.3;0;82.9;14.3;0;3.8;3.9;9.5;120;5;0.12;0.05;0.04;0.03;20;0.064;0.1;0.1;0;0;0;0;0;0;0;8.51;0.25;7.75;0.015;0.01;0.1;0.072;0.032;15.1;0;0;0.32;0.8;;;;;;;;;
13998;Coulis de fruits rouges (framboises, fraises, groseilles, cassis);Red fruits coulis;1;Fruits et légumes;fruits;compotes et assimilés;0.8;0.54;25.1;0;3.46;0;0;25.1;0;25.6;14.5;26.9;204;7.79;0.71;0.2;0.074;0.32;0.3;0.051;0.26;0.2;0.01;0.01;0.01;0;0;0.01;0;44;0;60.9;0.024;0.067;0.33;0.22;0.055;34.6;0;0.88;0.45;0;;;;;;;;;
13707;Cocktail ou salade de fruits, au sirop;Fruit cocktail or salad, in syrup;1;Fruits et légumes;fruits;fruits appertisés;0.5;0.5;18.3;0;1.26;0;79.9;14.3;0;11;3.76;8.36;67;1.2;0.072;0.05;0.05;0.076;20;0;0;0;0;0;0;0;0;0;0;100;0;0.59;0.039;0.01;0.1;0.031;0.024;11;0;0;0;0.8;0.034;0.133;0.162;0.221;0.198;0.04;0.139;0.085;0.174
13709;Cocktail ou salade de fruits, au sirop léger;Fruit cocktail or salad, in light syrup;1;Fruits et légumes;fruits;fruits appertisés;0.5;0.061;14.5;0;1.18;0;84;12.3;0.58;8.18;4.37;7.74;61.1;1.02;0.13;0.05;0.055;0.082;20;0.009;0.012;0.028;0;0;0;0;0;0;0;64.1;0;6.1;0.016;0.01;0.1;0.033;0.01;9.96;0;0;0;0.63;;;;;;;;;
13712;Abricot au sirop léger;Apricot, in light syrup;1;Fruits et légumes;fruits;fruits appertisés;0.94;0.5;13.7;0;1.4;0;83;13.3;0;18;4.9;11;140;9.7;0.12;0.06;0.04;0.03;20;0;0;0;0;0;0;0;0;0;0;925;0;2.19;0.7;0.01;0.1;0.12;0.017;6.85;0;20;0;0.8;;;;;;;;;
13714;Abricot au sirop;Apricot, in syrup;1;Fruits et légumes;fruits;fruits appertisés;0.5;0.5;16.2;0;1.4;0;81;15.3;0;16;5.3;10;130;12;0.13;0.06;0.04;0.02;20;0;0;0;0;0;0;0;0;0;0;7.98;0;0.5;0.7;0.01;0.11;0.071;0.02;9.3;0;20;0;0.8;;;;;;;;;
13718;Ananas au sirop;Pineapple, in light syrup;1;Fruits et légumes;fruits;fruits appertisés;0.5;0.5;15.9;0;1.6;0;82;15.9;0;6.4;11;4.8;95;1.9;0.13;0.05;0.04;1.2;20;0;0;0;0;0;0;0;0;0;0;19.7;0;5.22;0.034;0.01;0.1;0.04;0.046;11.9;0;20;0;0.8;0.006;0.011;0.011;0.017;0.02;0.011;0.011;0.009;0.014
13730;Pêche au sirop léger;Peach, in light syrup;1;Fruits et légumes;fruits;fruits appertisés;0.5;0.5;13.8;0;1.5;0;83.9;13.1;0;10;5;11;100;5;0.13;0.05;0.05;0.02;20;0;0;0;0;0;0;0;0;0;0;254;0;2.78;0.01;0.01;0.37;0.071;0.01;8.4;0;20;0;0.8;0.005;0.009;0.01;0.016;0.017;0.005;0.011;0.007;0.012
13735;Poire au sirop léger;Pear, in light syrup;1;Fruits et légumes;fruits;fruits appertisés;0.3;0.12;14.5;0;1.23;0;83.7;12.1;0;5;4;7;66;5;0.28;0.08;0.049;0.033;0;0.002;0.006;0.007;0;0;0;0;0;0;0;0;0;0.7;0.01;0.016;0.15;0.022;0.014;1;0;0;0.08;0.3;;;;;;;;;
13001;Abricot, sec;Apricot, dried;1;Fruits et légumes;fruits;fruits séchés;2.88;0.5;59.1;239;8.3;0;24.7;34.3;0.35;71;41;79;1400;5;1.4;0.35;0.45;0.27;20;0.19;0.12;0.15;0.12;0.09;0.06;0.01;0.01;0.01;0;2160;0.25;0.5;0.015;0.01;1.12;0.69;0.48;8.85;0;20;5.52;0.8;0.016;0.073;0.063;0.105;0.083;0.015;0.062;0.047;0.078
13011;Datte entière, sèche;Date, dried;1;Fruits et légumes;fruits;fruits séchés;1.81;0.25;64.7;0;7.3;0;22.9;64.7;0;44.9;47.3;62;696;39;0.9;0.23;0.22;0.3;3.05;0.075;0.1;0.021;0.044;0.018;0.0026;0;0;0;0;89;0;3;0.04;0.075;1.41;0.79;0.19;18;0;1.4;0.46;2.7;0.012;0.043;0.049;0.084;0.066;0.022;0.05;0.032;0.071
13013;Figue, sèche;Fig, dried;1;Fruits et légumes;fruits;fruits séchés;2.99;0.87;54.3;0;9.72;0;30.1;49.2;5.07;167;52.5;75.1;845;86.3;2.12;0.51;0.27;0.4;2.2;0.35;0.18;0.27;0.18;0.22;0.02;0;0;0;0;6;0;1.2;0.085;0.096;0.68;0.43;0.11;9;0;1.1;0.35;15.6;0.02;0.085;0.089;0.128;0.088;0.034;0.076;0.037;0.122
13042;Pruneau, sec;Prune;1;Fruits et légumes;fruits;fruits séchés;1.63;0.4;55.4;229;5.1;0;34.9;38.1;0.35;50;30;66;610;5;0.38;0.28;0.23;0.25;20;0.16;0.14;0.05;0.14;0.05;0.01;0.01;0.01;0.01;0;14.9;0.25;0.5;0.029;0.034;0.43;0.38;0.25;5;0;0.8;0.41;12.8;0.025;0.049;0.041;0.066;0.05;0.016;0.052;0.027;0.056
13046;Raisin, sec;Raisin;1;Fruits et légumes;fruits;fruits séchés;3;0.9;73.2;321;4.2;0;16;70.3;0.5;54;35;82;960;5;1.7;0.24;0.38;0.28;20;0.31;0.34;0.18;0.32;0.17;0.01;0.01;0.01;0.01;0;5;0.25;0.5;0.075;0.01;0.53;0.084;0.061;82;0.012;20;1.67;12.6;0.05;0.077;0.057;0.096;0.084;0.021;0.065;0.072;0.083
13089;Banane, sèche;Banana, dried;1;Fruits et légumes;fruits;fruits séchés;3.89;1.81;78.4;0;9.9;0;3;47.3;0;22;108;74;1490;3;1.15;0.61;0.39;0.57;0;0.7;0.15;0.34;0;0;0;0;0;0;0;101;0;7;0.18;0.24;2.8;0;0.44;14;0;3;0.39;2;;0.171;0.167;0.359;0.162;0.074;0.201;0.333;0.282
13111;Pomme, sèche;Apple, dried;1;Fruits et légumes;fruits;fruits séchés;0.78;0.31;57.2;0;8.7;0;31.8;54.6;0;22;10.5;38;450;87;1.4;0.2;0.12;0.15;0.5;0.058;0.012;0.14;0.01;0.11;0.029;0;0;0;0;0;0;3.9;0.065;0.13;0.76;0.27;0.13;0;0;0.8;0.53;3;0.009;0.033;0.037;0.057;0.058;0.009;0.026;0.015;0.043
13118;Pêche sèche;Peach, dried;1;Fruits et légumes;fruits;fruits séchés;5;1;68.9;0;14.3;0;7.5;0;0;25;80;120;945;79;6.8;0.57;0.63;0.67;0;0.092;0.32;0.42;0.31;0.41;0.01;0.002;0;0;0;0;0;4.8;0.002;0.065;1.3;0.3;0.15;14;0;2.8;0;0;0.014;0.192;0.141;0.277;0.157;0.118;0.154;0.091;0.267
20500;Fèves, cuites;Broad bean, cooked;2;Légumineuses et graines;légumineuses;légumineuses cuites;8.06;0.8;9.35;82.9;3.1;0;77.9;0.4;7.6;37;37;160;200;10;1.5;1;0.31;0.31;20;0.16;0.08;0.49;0.08;0.45;0.04;0.01;0.01;0.01;0;206;0;0.5;0.043;0.064;0.69;0.12;0.037;65.3;0;20;0.28;5.52;0.108;0.386;0.405;0.732;0.629;0.138;0.496;0.255;0.479
20502;Haricots blancs, cuits;Haricot bean, cooked;2;Légumineuses et graines;légumineuses;légumineuses cuites;6.75;1.1;12;112;13.8;0;66.9;0.3;11.4;120;33;110;260;9.3;1.7;0.67;0.19;0.8;20;0.25;0.15;0.61;0.13;0.24;0.37;0.01;0.01;0.01;0;5.48;0.25;0.5;0.03;0.017;0.32;0.061;0.039;31.1;0;20;0.08;4.37;0.108;0.386;0.405;0.732;0.629;0.138;0.496;0.255;0.479
20503;Haricots rouges, cuits;Red kidney bean, cooked;2;Légumineuses et graines;légumineuses;légumineuses cuites;9.63;0.6;12.3;116;11.6;0;65;0.5;11.5;55;39;150;300;8.4;2.3;0.94;0.27;0.44;20;0.19;0.16;0.24;0.15;0.11;0.13;0.01;0.01;0.01;0;5;0.25;0.5;0.12;0.022;0.25;0.083;0.067;78.3;0;20;0.08;1.06;0.267;0.948;0.995;1.799;1.547;0.339;1.218;0.627;1.179
20505;Lentille, cuite;Lentil, cooked;2;Légumineuses et graines;légumineuses;légumineuses cuites;9.02;0.38;12.2;0;7.9;0;69.6;1.8;0;26.2;35.6;180;222;2;1.44;0.98;0.24;0.43;10;0.053;0.064;0.18;0;0;0;0;0;0;0;5;0;1.5;0.17;0.073;1.06;0.64;0.18;181;0;3;0.11;1.7;0.081;0.323;0.39;0.654;0.63;0.077;0.445;0.254;0.448
20506;Pois cassé, cuit;Split pea, cooked;2;Légumineuses et graines;légumineuses;légumineuses cuites;8.6;1.49;16.3;0;7.95;0;64.9;3.85;0;24.7;20.9;134;327;4.5;2.09;0.65;0.19;0.28;2.2;0.16;0.33;0.66;0;0;0;0;0;0;0;10;0;0.85;0.15;0.06;0.71;0.44;0.094;119;0;2;0.19;4.5;0.093;0.296;0.344;0.598;0.602;0.085;0.384;0.203;0.394
20507;Pois chiches, cuits;Chick pea, cooked;2;Légumineuses et graines;légumineuses;légumineuses cuites;8.31;3;17.7;147;8.2;0;62;0.3;14.9;72;44;140;170;10.9;1.3;1.1;0.24;0.86;20;0.46;0.82;1.59;0.77;1.5;0.08;0.01;0.01;0.01;0;13;0.25;0.5;0.06;0.027;0.21;0.14;0.09;84.4;0;20;1.22;2.53;0.085;0.329;0.38;0.631;0.593;0.116;0.475;0.244;0.372
20508;Haricot flageolet, appertisé, égouttés;Flageolet bean, canned, drained;2;Légumineuses et graines;légumineuses;légumineuses cuites;6.1;0.79;12.2;0;6.3;0;72;0.2;12;63.1;26.5;86;281;293;1.3;0.1;0.1;0.1;2.2;0.11;0.016;0.14;0;0;0;0;0;0;0;50;0;1;0.07;0.16;0.79;0.05;0.05;23;0;10;0.37;0;0.115;0.409;0.429;0.776;0.668;0.146;0.526;0.271;0.509
20510;Lentilles cuisinées, cuites;Lentil, seasoned, canned, drained;2;Légumineuses et graines;légumineuses;légumineuses cuites;6.28;0.64;11.8;0;4;0;73.5;0.42;10.2;21;15.8;82.7;178;230;1.67;0.55;0.12;0.4;2.8;0.11;0.15;0.26;0.15;0.21;0.05;0.01;0.01;0.01;0;25;0;0;0.083;0.043;0.43;0.2;0.12;11;0;3;0.19;0;0.081;0.323;0.39;0.654;0.63;0.077;0.445;0.254;0.448
20511;Haricot blanc, appertisé, égoutté;Haricot bean, canned, drained;2;Légumineuses et graines;légumineuses;légumineuses cuites;6.57;0.4;10.9;0;7;0;70.1;0.52;0;73;51;91;454;270;2.99;1.12;0.23;0.52;0;0.11;0.026;0.13;0;0;0;0;0;0;0;0;0;0;0.096;0.037;0.11;0.19;0.075;65;0;3;0.79;2.9;0.115;0.409;0.429;0.776;0.668;0.146;0.526;0.271;0.509
20513;Haricots flageolets, cuits;Flageolet bean, cooked;2;Légumineuses et graines;légumineuses;légumineuses cuites;6.75;1.1;12;112;13.8;0;66.9;0.3;11.4;120;33;110;260;9.3;1.7;0.67;0.19;0.8;20;0.25;0.15;0.61;0.13;0.24;0.37;0.01;0.01;0.01;0;5.48;0.25;0.5;0.03;0.017;0.32;0.061;0.039;31.1;0;20;0.08;4.37;0.115;0.409;0.429;0.776;0.668;0.146;0.526;0.271;0.509
20524;Haricot rouge, appertisé, égoutté;Red kidney bean, canned, drained;2;Légumineuses et graines;légumineuses;légumineuses cuites;8.31;0.97;13;0;7;0;68.9;1;0;58;29;118;250;269;1.5;0.74;0.28;0.38;0;0.41;0.052;0.35;0.052;0.12;0.23;0;0;0;0;0;0;0.2;0.06;0.015;0.42;0;0;23;0;0;0;0;0.267;0.948;0.995;1.799;1.547;0.339;1.218;0.627;1.179
20531;Haricots mungos, cuits;Mung bean, cooked;2;Légumineuses et graines;légumineuses;légumineuses cuites;7.54;0.55;11.9;0;6.4;0;72.5;2.01;0;53;63;156;231;7;1.75;0.83;0.14;0.41;0;0.038;0.029;0.36;0;0;0;0;0;0;0;19;0;1;0.15;0.075;1.5;0.43;0.058;94;0;0;0.15;2.7;0.078;0.262;0.385;0.625;0.5;0.11;0.44;0.211;0.423
20532;Pois chiche, appertisé, égoutté;Chick pea, canned, drained;2;Légumineuses et graines;légumineuses;légumineuses cuites;6.74;2.68;15;0;5.45;0;72.1;0.5;0;41.2;27.5;82.5;135;216;1.15;0.93;0.21;0.67;23.3;0.3;0.47;0.92;0.47;0.89;0.032;0;0;0;0;11.5;0;0.1;0.03;0.015;0.14;0.3;0.29;36.5;0;0;0.29;3.4;0.085;0.329;0.38;0.631;0.593;0.116;0.475;0.244;0.372
