alim_ssssgrp_code;alim_grp_nom_fr;alim_ssgrp_nom_fr;alim_ssssgrp_nom_fr;alim_code;alim_nom_fr;208;255;203;205;204;269;810;291;606;645;646;617;618;619;620;629;621;601;301;312;303;3000;304;315;305;306;317;307;309;319;321;339;4000;4001;401;404;405;406;410;415;417;418
0;entrées et plats composés;soupes;-;25934;Soupe aux céréales et aux légumes, déshydratée reconstituée;47.8;90;1.4;6.8;1.4;1.2;0;1.2;0.8;0;0;0;0;0;0;0;0;0;12.5;0;0.29;0;9.35;0;0;94;0;312;0;0;0;0;0;0;3.84;0.04;0;0.47;0;0.07;16.8;0
0;entrées et plats composés;soupes;-;25935;Soupe à la tomate, déshydratée reconstituée;36.2;90.4;0.76;5.79;0.97;2.44;2.4;0.64;0.32;0.41;0.16;0.41;0.15;0.01;0.01;0.01;0.01;2.02;11;0.03;0.14;20;5;0.04;10;65;20;278;0.1;21;147;0;0.25;1.33;0.5;0.02;0.017;0.46;0.064;0.027;6.85;0.14
0;entrées et plats composés;soupes;-;25936;Soupe aux champignons, déshydratée reconstituée;37.8;91.3;0.65;4.37;1.79;0.63;2.3;0.82;0.73;0.6;0.15;0.6;0.15;0.01;0.01;0.01;0.01;0.87;10;0.02;0.02;20;2.5;0.03;9.51;48;20;311;0.07;21;14.7;0.25;0.24;0.8;0.5;0.03;0.034;0.37;0.16;0.033;8.25;0.028
0;entrées et plats composés;soupes;-;25942;Soupe à l'oignon, déshydratée reconstituée;24;94.1;0.58;4.37;0.4;1.3;0;0.31;0.23;0;0;0;0;0;0;0;0;0;20;0.043;0;1;5.26;0.043;0.01;56.7;3.35;318;0.083;0;0;0;0;0;0;0;0;0;0;0;0;0
0;entrées et plats composés;soupes;-;25945;Soupe au potiron, préemballée à réchauffer;35.9;91.8;0.67;4.13;1.56;2.37;1.1;1.31;0.88;0.56;0.069;0.38;0.051;0.018;0.01;0.01;0.01;4.95;15;0.03;0.14;20;5.8;0.04;17;130;20;256;0.13;21;2530;0;0.51;1.03;0.5;0.018;0.014;0.1;0.13;0.065;9.35;0.036
0;entrées et plats composés;soupes;-;25947;Bouillon de volaille, déshydraté reconstitué;5.58;97.4;0.6;0.5;0.13;0.18;0;0.0001;0.083;0.022;0.018;0;0;0;0;0;0;0;5;0;0.05;0;1;0.01;0;10;0;312;0.01;1;0;0;0;0;0;0.005;0.01;0.1;0.02;0;1;0.01
0;entrées et plats composés;soupes;-;25948;Bouillon de légumes, déshydraté reconstitué;5.38;98;0.34;0.65;0.16;0.19;0.2;0;0.14;0.011;0.0067;0;0;0;0;0;0;0;1;0;0.1;0;2;0.01;0;8;0;240;0;0;2;0;0;0;0;0.11;0.01;0.1;0;0;1;0
0;entrées et plats composés;soupes;-;25949;Soupe à la tomate et aux vermicelles, déshydratée reconstituée;21.6;92.2;0.63;4.21;0.18;0.72;3.5;0.32;0.099;0;0;0.01;0.01;0.01;0.01;0.01;0.01;0.7;9.1;0.05;0.18;20;4.8;0.06;0;62;20;271;0.08;21;162;0.25;0.34;0.8;0.5;0.02;0.04;1.44;1.04;0.018;11;0
0;entrées et plats composés;soupes;-;25950;Soupe à la volaille et aux vermicelles, déshydratée reconstituée;21.3;94.2;0.75;3.87;0.25;0.31;3.4;0.26;0.081;0;0;0.01;0.01;0.01;0.01;0.01;0.01;0.72;7.2;0.02;0.1;20;3.5;0.05;14;36;20;272;0.1;21;20.7;0;0.08;0.8;0.5;0.28;0.01;0.1;0.041;0.025;0;0.026
0;entrées et plats composés;soupes;-;25953;Soupe au pistou, préemballée à réchauffer;31.9;0;2;4.1;0.5;0.25;0;1.5;0.2;0.2;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;entrées et plats composés;soupes;-;25954;Soupe au potiron, déshydratée reconstituée;38.3;0;0.79;5.61;1.24;2.64;0;0.76;0.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0.01;0;279;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;entrées et plats composés;soupes;-;25955;Soupe asiatique, avec pâtes, préemballée à réchauffer;22.3;0;0.7;3.4;0.5;0.5;0;0.7;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;entrées et plats composés;soupes;-;25956;Soupe minestrone, déshydratée reconstituée;31.3;91.3;1.14;5.53;0.34;1.07;0;0.79;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;281;0;0;0;0;0;0;5;0;0;0;0;0.06;18;0
0;entrées et plats composés;soupes;-;25957;Soupe au cresson, déshydratée reconstituée;25.1;0;0.42;3.95;0.8;0.31;0;0.19;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;entrées et plats composés;soupes;-;25958;Soupe au cresson, préemballée à réchauffer;34;0;1;5.4;0.8;0.9;0;0.6;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310;0;0;0;0;0;0;0;0;0;0;0;0.25;30;0
0;entrées et plats composés;soupes;-;25962;Soupe aux légumes avec fromage, préemballée à réchauffer;50.2;0;1.34;5.09;2.51;1.62;0;0.93;1.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268;0;0;0;0;0;0;11;0;0;0;0;0.3;30;0
0;entrées et plats composés;soupes;-;25963;Soupe aux légumes verts, préemballée à réchauffer;33.4;90.9;1;3.84;1.32;0.81;3.03;1.05;0.64;0.51;0.16;0.44;0.13;0.03;0.01;0.01;0.01;3.52;24;0.02;0.27;20;7.1;0.06;24;120;20;280;0.18;21;177;0.25;0.28;16.5;9;0.17;0.042;0.53;0.22;0.25;27.5;0
0;entrées et plats composés;soupes;-;25964;Soupe aux légumes verts, déshydratée reconstituée;34.8;91.8;0.72;5.31;1.07;1.07;3.3;0.54;0.71;0.23;0.075;0.23;0.075;0.01;0.01;0.01;0.01;0.7;12;0.02;0.11;20;3;0.03;15;50;20;264;0.09;21;10.5;0.25;0.18;2.82;6.15;0.05;0.014;0.15;0.072;0.033;7.6;0
0;entrées et plats composés;soupes;-;25965;Soupe aux pois cassés, préemballée à réchauffer;56.7;0;2.68;6.25;1.98;1.02;0;1.6;0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;279;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;entrées et plats composés;soupes;-;25967;Soupe froide type Gaspacho ou Gazpacho, préemballée;32.8;91.1;0.65;3.38;1.62;2.32;0.35;1.04;0.27;0;0.16;0.01;0.14;0.02;0.01;0.01;0.01;0;11;0.04;0.11;20;8.9;0.06;25;210;20;293;0.1;0;291;0.25;1.31;52.6;1.98;0.01;0.02;0.56;0.093;0.041;5;0
0;entrées et plats composés;soupes;-;25968;Soupe aux asperges, préemballée à réchauffer;133;0;4.6;4.7;10.4;2.9;0;1;5.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;entrées et plats composés;soupes;-;25969;Soupe (aliment moyen);37.4;90.7;1.27;4.5;1.37;1.6;2.1;1.02;0.57;0.54;0.18;0.39;0.11;0.03;0.005;0.0087;0.011;7.47;27.8;0.04;0.27;16.5;7.19;0.064;24.9;108;9.35;296;0.18;15.2;1090;;0.48;6.98;5.04;0.05;0.036;0.49;0.23;0.1;15.8;0.24
0;entrées et plats composés;soupes;-;25972;Soupe miso, déshydratée reconstituée;17.1;94.6;1.38;2.18;0.5;0.69;0;0.5;0.0098;0.0098;0.0098;0.0098;0.0098;0.0098;0.0098;0.0098;0.0098;0;18;0.06;0.19;70;6.9;0.08;19;49;20;438;0.11;0;0;0.25;0.26;1.15;0;0.015;0.01;0.1;0.068;0.01;16.5;1.98
10301;entrées et plats composés;plats composés;plats de viande sans garniture;8601;Tripes à la mode de Caen;116;74;20.4;0.3;3.68;0;0.3;0;1.29;1.12;0.18;1;0.086;0.011;0;0;0;119;23;0;1.1;6;6.4;0;0;42.5;0;423;0.64;0;0;0;0.47;0;0;0.02;0;0.37;0.42;0.023;0;1.2
10301;entrées et plats composés;plats composés;plats de viande sans garniture;8602;Tripes à la mode de Caen, préemballées;112;77.9;18.4;0.7;3.62;0.5;0;1.25;2.1;0;0;0;0;0;0;0;0;0;23.6;0;0.9;0;6.6;0;0;34.6;0;421;2.1;0;0;0;0;0;0;0;0;0;0;0;0;0
10301;entrées et plats composés;plats composés;plats de viande sans garniture;8612;Tripes à la tomate ou à la provençale;94.1;76.6;15.7;0.6;3.2;0.4;0;0;1.64;1.28;0.14;1.28;0.1;0.02;0;0;0.01;0;0;0;0;0;0;0;0;0;0;492;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10301;entrées et plats composés;plats composés;plats de viande sans garniture;25001;Blanquette de veau;113;75.1;15.4;3.1;4;0.3;1.9;0.8;2.03;1.36;0.26;1.18;0.21;0.02;0.03;0.01;0.01;56.6;15;0.07;0.92;20;12;0.04;110;190;20;295;3.2;21;736;0.25;0.37;2.55;0.5;0.062;0.047;1.77;0.33;0.074;23.3;1.59
